A1_MCS,B1_MCS,SP_MCS,U1_MCS,V1_MCS,X1_MCS,Y1_MCS,Z1_MCS,A1_Load,B1_Load,SP_Load,U1_Load,V1_Load,X1_Load,Y1_Load,Z1_Load,A1_Torque,B1_Torque,SP_Torque,U1_Torque,V1_Torque,X1_Torque,Y1_Torque,Z1_Torque,A1_Motor_speed,A1_Temperature,B1_Motor_speed,B1_Temperature,SP_Motor_speed,SP_Temperature,U1_Motor_speed,U1_Temperature,V1_Motor_speed,V1_Temperature,X1_Motor_speed,X1_Temperature,Y1_Motor_speed,Y1_Temperature,Z1_Motor_speed,Z1_Temperature,Machine data_FEED_OVR,Machine data_MODE TMDB,Machine data_SPEED_OVR,Machine data_Vibro_value,Machine data_TEMPERATURE_1,Machine data_TEMPERATURE_2,Machine data_TEMPERATURE_3,Machine data_TEMPERATURE_4,A1_MCS,B1_MCS,SP_MCS,U1_MCS,V1_MCS,X1_MCS,Y1_MCS,Z1_MCS,A1_Load,B1_Load,SP_Load,U1_Load,V1_Load,X1_Load,Y1_Load,Z1_Load,A1_Torque,B1_Torque,SP_Torque,U1_Torque,V1_Torque,X1_Torque,Y1_Torque,Z1_Torque,A1_Motor_speed,A1_Temperature,B1_Motor_speed,B1_Temperature,SP_Motor_speed,SP_Temperature,U1_Motor_speed,U1_Temperature,V1_Motor_speed,V1_Temperature,X1_Motor_speed,X1_Temperature,Y1_Motor_speed,Y1_Temperature,Z1_Motor_speed,Z1_Temperature,Machine data_FEED_OVR,Machine data_MODE TMDB,Machine data_SPEED_OVR,Machine data_Vibro_value,Machine data_TEMPERATURE_1,Machine data_TEMPERATURE_2,Machine data_TEMPERATURE_3,Machine data_TEMPERATURE_4,
0.000,0.000,337.740,0.000,0.000,36.890,342.650,288.730,0.000,0.000,6.680,0.000,0.000,1.070,6.720,0.880,0.000,-0.010,-10.430,0.000,0.000,-2.910,-7.170,1.490,0.000,0.000,0.030,21.600,-1791.760,51.400,0.000,0.000,0.000,0.000,-19.300,25.800,0.110,-77.900,0.000,24.300,100,3,100,0.300,21.000,22.600,21.000,22.600,22.600
0.000,0.000,265.940,0.000,0.000,39.290,342.650,288.730,0.000,0.000,6.030,0.000,0.000,1.160,7.080,0.780,0.000,-0.020,-8.000,0.000,0.000,-3.220,-7.240,1.430,0.000,0.000,0.010,21.600,-1791.900,51.500,0.000,0.000,0.000,0.000,-19.320,25.800,0.010,-77.850,-0.070,24.300,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,211.190,0.000,0.000,40.870,342.650,288.730,0.000,0.000,6.320,0.000,0.000,1.060,7.190,0.750,0.000,-0.000,-9.100,0.000,0.000,-2.420,-7.410,1.410,0.000,0.000,-0.000,21.600,-1791.810,51.470,0.000,0.000,0.000,0.000,-19.080,25.800,0.030,-77.800,-0.030,24.300,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,139.260,0.000,0.000,43.270,342.650,288.730,0.000,0.000,5.180,0.000,0.000,0.990,7.190,0.690,0.000,-0.000,-7.120,0.000,0.000,-1.980,-7.420,0.940,0.000,0.000,-0.020,21.600,-1792.540,51.400,0.000,0.000,0.000,0.000,-19.230,25.710,-0.090,-77.800,-0.020,24.300,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,94.690,0.000,0.000,44.880,342.650,288.730,0.000,0.000,5.310,0.000,0.000,1.020,6.550,0.720,0.000,0.010,-7.880,0.000,0.000,-2.220,-6.610,0.590,0.000,0.000,0.010,21.600,-1791.700,51.400,0.000,0.000,0.000,0.000,-19.260,25.710,-0.160,-77.810,0.140,24.310,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,22.250,0.000,0.000,47.280,342.650,288.730,0.000,0.000,6.850,0.000,0.000,1.190,6.190,1.070,0.000,-0.010,-9.450,0.000,0.000,-2.650,-6.180,1.720,0.000,0.000,0.010,21.600,-1791.880,51.400,0.000,0.000,0.000,0.000,-19.370,25.800,-0.040,-77.810,0.110,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,310.240,0.000,0.000,49.680,342.650,288.730,0.000,0.000,7.820,0.000,0.000,1.440,6.350,1.040,0.000,0.010,-11.260,0.000,0.000,-2.850,-6.070,1.990,0.000,0.000,0.010,21.600,-1791.820,51.400,0.000,0.000,0.000,0.000,-19.190,25.800,-0.120,-77.900,-0.000,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,265.650,0.000,0.000,51.290,342.650,288.730,0.000,0.000,8.550,0.000,0.000,1.310,6.190,1.080,0.000,-0.000,-12.670,0.000,0.000,-3.090,-5.850,1.910,0.000,0.000,-0.010,21.600,-1791.850,51.410,0.000,0.000,0.000,0.000,-19.070,25.800,0.370,-77.870,-0.030,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,193.530,0.000,0.000,53.690,342.650,288.730,0.000,0.000,9.190,0.000,0.000,1.420,5.940,1.150,0.000,-0.010,-11.220,0.000,0.000,-3.210,-5.660,1.470,0.000,0.000,-0.000,21.600,-1792.080,51.400,0.000,0.000,0.000,0.000,-19.120,25.800,0.120,-77.860,-0.010,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,77.040,0.000,0.000,57.700,342.650,288.730,0.000,0.000,8.270,0.000,0.000,1.330,5.910,1.060,0.000,-0.010,-12.970,0.000,0.000,-3.140,-5.860,1.830,0.000,0.000,-0.010,21.600,-1791.670,51.400,0.000,0.000,0.000,0.000,-19.090,25.800,0.020,-77.900,0.030,24.310,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,22.480,0.000,0.000,59.280,342.650,288.730,0.000,0.000,7.900,0.000,0.000,1.320,5.890,1.090,0.000,0.010,-12.250,0.000,0.000,-3.890,-5.810,1.480,0.000,0.000,-0.020,21.600,-1792.080,51.400,0.000,0.000,0.000,0.000,-19.060,25.800,-0.050,-77.800,-0.030,24.300,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,310.170,0.000,0.000,61.680,342.650,288.730,0.000,0.000,8.280,0.000,0.000,1.440,5.840,1.230,0.000,-0.000,-11.620,0.000,0.000,-3.790,-6.130,1.540,0.000,0.000,-0.010,21.600,-1792.160,51.400,0.000,0.000,0.000,0.000,-18.930,25.800,-0.120,-77.830,0.060,24.300,100,3,100,0.600,21.000,22.600,21.000,22.600,22.600
0.000,0.000,238.260,0.000,0.000,64.080,342.650,288.730,0.000,0.000,7.840,0.000,0.000,1.340,6.000,1.140,0.000,0.000,-11.690,0.000,0.000,-3.750,-5.780,2.150,0.000,0.000,0.020,21.600,-1792.400,51.400,0.000,0.000,0.000,0.000,-19.020,25.800,0.140,-77.860,-0.020,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,193.750,0.000,0.000,65.690,342.650,288.730,0.000,0.000,8.470,0.000,0.000,1.290,5.970,1.100,0.000,0.010,-11.530,0.000,0.000,-3.420,-5.690,2.220,0.000,0.000,0.000,21.600,-1791.770,51.400,0.000,0.000,0.000,0.000,-19.190,25.800,0.040,-77.840,0.020,24.320,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,121.680,0.000,0.000,68.090,342.650,288.730,0.000,0.000,8.860,0.000,0.000,1.390,5.990,1.080,0.000,-0.000,-14.620,0.000,0.000,-3.200,-5.500,1.450,0.000,0.000,-0.040,21.600,-1791.770,51.400,0.000,0.000,0.000,0.000,-19.040,25.800,-0.010,-77.860,0.110,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,77.130,0.000,0.000,69.700,342.650,288.730,0.000,0.000,8.720,0.000,0.000,1.310,5.920,1.080,0.000,-0.010,-14.320,0.000,0.000,-2.920,-5.680,1.960,0.000,0.000,0.020,21.600,-1791.820,51.400,0.000,0.000,0.000,0.000,-19.300,25.800,0.010,-77.860,0.060,24.300,100,3,100,0.500,21.000,22.600,21.000,22.600,22.600
0.000,0.000,5.020,0.000,0.000,72.100,342.650,288.730,0.000,0.000,9.570,0.000,0.000,1.470,5.780,1.110,0.000,0.000,-11.780,0.000,0.000,-3.150,-5.770,1.990,0.000,0.000,-0.000,21.600,-1792.020,51.400,0.000,0.000,0.000,0.000,-19.460,25.780,-0.060,-77.820,-0.020,24.300,100,3,100,0.500,21.000,22.500,21.000,22.500,22.500
0.000,0.000,292.960,0.000,0.000,74.500,342.650,288.730,0.000,0.000,8.960,0.000,0.000,1.370,5.760,1.120,0.000,0.020,-15.130,0.000,0.000,-3.400,-5.660,1.910,0.000,0.000,0.020,21.600,-1792.040,51.400,0.000,0.000,0.000,0.000,-19.260,25.800,0.020,-77.830,-0.010,24.300,100,3,100,0.500,21.000,22.500,21.000,22.500,22.500
0.000,0.000,238.340,0.000,0.000,76.080,342.650,288.730,0.000,0.000,9.040,0.000,0.000,1.440,5.620,1.090,0.000,-0.000,-13.550,0.000,0.000,-3.220,-5.590,1.790,0.000,0.000,0.030,21.600,-1792.010,51.400,0.000,0.000,0.000,0.000,-19.290,25.800,-0.000,-77.900,-0.040,24.300,100,3,100,0.500,21.000,22.500,21.000,22.500,22.500
0.000,0.000,176.460,0.000,0.000,78.510,342.650,288.730,0.000,0.000,9.100,0.000,0.000,1.330,5.600,1.120,0.000,0.010,-12.880,0.000,0.000,-3.540,-5.760,1.650,0.000,0.000,-0.010,21.600,-1791.840,51.400,0.000,0.000,0.000,0.000,-19.360,25.800,0.010,-77.900,-0.070,24.300,100,3,100,0.500,21.000,22.500,21.000,22.500,22.500
0.000,0.000,49.610,0.000,0.000,80.090,342.650,288.730,0.000,0.000,9.250,0.000,0.000,1.300,5.520,1.130,0.000,0.000,-12.440,0.000,0.000,-3.560,-5.650,1.960,0.000,0.000,-0.010,21.600,-1791.790,51.400,0.000,0.000,0.000,0.000,-19.160,25.800,0.000,-77.900,0.010,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,4.850,0.000,0.000,84.100,342.650,288.730,0.000,0.000,9.300,0.000,0.000,1.400,5.470,1.140,0.000,-0.010,-12.560,0.000,0.000,-4.070,-5.390,1.840,0.000,0.000,0.000,21.600,-1792.200,51.400,0.000,0.000,0.000,0.000,-19.000,25.800,-0.010,-77.890,0.020,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,292.850,0.000,0.000,86.500,342.650,288.730,0.000,0.000,8.930,0.000,0.000,1.270,5.520,1.160,0.000,0.000,-11.030,0.000,0.000,-3.460,-5.520,1.740,0.000,0.000,0.010,21.600,-1792.050,51.400,0.000,0.000,0.000,0.000,-19.210,25.800,0.020,-77.890,-0.000,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,248.160,0.000,0.000,88.110,342.650,288.730,0.000,0.000,9.600,0.000,0.000,1.350,5.490,1.180,0.000,0.000,-12.660,0.000,0.000,-3.470,-5.600,1.760,0.000,0.000,-0.000,21.600,-1791.910,51.400,0.000,0.000,0.000,0.000,-19.150,25.800,-0.020,-77.900,-0.000,24.300,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,176.250,0.000,0.000,90.510,342.650,288.730,0.000,0.000,8.900,0.000,0.000,1.250,5.450,1.180,0.000,0.010,-12.260,0.000,0.000,-3.520,-5.440,1.810,0.000,0.000,-0.010,21.600,-1791.860,51.400,0.000,0.000,0.000,0.000,-19.190,25.800,0.030,-77.900,0.030,24.300,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,121.480,0.000,0.000,92.090,342.650,288.730,0.000,0.000,8.420,0.000,0.000,1.360,5.330,1.170,0.000,-0.010,-12.840,0.000,0.000,-3.000,-5.360,1.870,0.000,0.000,0.010,21.600,-1791.990,51.400,0.000,0.000,0.000,0.000,-19.240,25.800,0.010,-77.830,0.020,24.340,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,49.380,0.000,0.000,94.490,342.650,288.730,0.000,0.000,8.900,0.000,0.000,1.280,5.350,1.170,0.000,0.000,-14.370,0.000,0.000,-3.270,-5.460,1.840,0.000,0.000,0.000,21.600,-1792.160,51.400,0.000,0.000,0.000,0.000,-19.260,25.800,-0.020,-77.880,0.000,24.300,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,337.490,0.000,0.000,96.890,342.650,288.730,0.000,0.000,7.820,0.000,0.000,1.290,5.470,1.150,0.000,0.000,-11.730,0.000,0.000,-2.690,-5.660,1.400,0.000,0.000,-0.010,21.600,-1792.230,51.400,0.000,0.000,0.000,0.000,-19.300,25.800,0.010,-77.880,0.010,24.310,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,292.960,0.000,0.000,98.500,342.650,288.730,0.000,0.000,7.270,0.000,0.000,1.110,6.310,1.040,0.000,-0.010,-12.930,0.000,0.000,-2.250,-6.990,1.210,0.000,0.000,-0.020,21.600,-1791.910,51.400,0.000,0.000,0.000,0.000,-19.300,25.800,0.130,-77.820,0.050,24.300,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,176.520,0.000,0.000,102.510,342.650,288.730,0.000,0.000,6.030,0.000,0.000,0.960,7.030,0.790,0.000,-0.000,-7.660,0.000,0.000,-2.340,-7.180,1.170,0.000,0.000,0.000,21.600,-1792.080,51.400,0.000,0.000,0.000,0.000,-19.000,25.800,0.000,-77.810,-0.000,24.300,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,104.780,0.000,0.000,104.910,342.650,288.730,0.000,0.000,5.530,0.000,0.000,1.020,7.200,0.710,0.000,-0.010,-10.180,0.000,0.000,-2.580,-7.520,1.360,0.000,0.000,0.000,21.600,-1791.760,51.400,0.000,0.000,0.000,0.000,-19.240,25.800,0.030,-77.800,0.030,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,50.030,0.000,0.000,106.490,342.650,288.730,0.000,0.000,5.610,0.000,0.000,1.020,7.240,0.740,0.000,0.010,-6.920,0.000,0.000,-2.250,-7.500,1.270,0.000,0.000,0.010,21.600,-1791.990,51.400,0.000,0.000,0.000,0.000,-19.410,25.800,0.060,-77.840,0.010,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,337.610,0.000,0.000,108.890,342.650,288.730,0.000,0.000,6.500,0.000,0.000,1.180,6.930,0.910,0.000,0.010,-13.970,0.000,0.000,-3.330,-7.080,2.050,0.000,0.000,0.040,21.600,-1791.650,51.400,0.000,0.000,0.000,0.000,-19.350,25.800,0.230,-77.800,-0.200,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,293.100,0.000,0.000,110.500,342.650,288.730,0.000,0.000,7.590,0.000,0.000,1.170,6.260,1.070,0.000,-0.000,-7.060,0.000,0.000,-2.930,-6.660,1.030,0.000,0.000,0.000,21.600,-1792.060,51.400,0.000,0.000,0.000,0.000,-19.320,25.800,-0.060,-77.800,-0.010,24.340,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,221.080,0.000,0.000,112.900,342.650,288.730,0.000,0.000,7.690,0.000,0.000,1.310,5.890,1.090,0.000,-0.000,-13.400,0.000,0.000,-2.290,-6.490,1.580,0.000,0.000,-0.000,21.600,-1792.140,51.400,0.000,0.000,0.000,0.000,-19.220,25.800,0.040,-77.870,-0.080,24.300,100,3,100,0.700,21.000,22.500,21.000,22.500,22.500
0.000,0.000,176.400,0.000,0.000,114.510,342.650,288.730,0.000,0.000,8.130,0.000,0.000,1.320,6.110,1.120,0.000,-0.000,-15.500,0.000,0.000,-2.760,-6.070,1.860,0.000,0.000,-0.010,21.600,-1792.200,51.400,0.000,0.000,0.000,0.000,-19.260,25.800,0.140,-77.830,0.130,24.300,100,3,100,0.700,21.000,22.500,21.000,22.500,22.500
0.000,0.000,104.500,0.000,0.000,116.910,342.650,288.730,0.000,0.000,8.660,0.000,0.000,1.480,6.070,1.030,0.000,-0.000,-10.610,0.000,0.000,-2.720,-6.190,1.960,0.000,0.000,0.020,21.600,-1791.630,51.330,0.000,0.000,0.000,0.000,-19.100,25.800,0.150,-77.880,0.080,24.300,100,3,100,0.700,21.000,22.500,21.000,22.500,22.500
0.000,0.000,59.540,0.000,0.000,118.510,342.650,288.730,0.000,0.000,8.280,0.000,0.000,1.320,6.070,0.970,0.000,0.010,-9.760,0.000,0.000,-2.710,-6.120,1.360,0.000,0.000,-0.020,21.600,-1791.720,51.400,0.000,0.000,0.000,0.000,-19.270,25.800,0.110,-77.840,0.000,24.300,100,3,100,0.700,21.000,22.500,21.000,22.500,22.500
0.000,0.000,275.750,0.000,0.000,120.910,342.650,288.730,0.000,0.000,9.000,0.000,0.000,1.360,6.000,0.970,0.000,-0.010,-13.830,0.000,0.000,-4.220,-6.360,1.590,0.000,0.000,-0.020,21.600,-1791.510,51.400,0.000,0.000,0.000,0.000,-19.420,25.800,0.020,-77.860,0.090,24.300,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,220.840,0.000,0.000,124.900,342.650,288.730,0.000,0.000,8.330,0.000,0.000,1.390,5.860,1.090,0.000,0.010,-16.310,0.000,0.000,-3.220,-6.060,1.800,0.000,0.000,0.010,21.600,-1791.970,51.320,0.000,0.000,0.000,0.000,-19.420,25.800,-0.040,-77.890,-0.130,24.300,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,176.260,0.000,0.000,126.510,342.650,288.730,0.000,0.000,8.070,0.000,0.000,1.440,5.710,1.140,0.000,0.010,-9.080,0.000,0.000,-3.120,-6.220,1.750,0.000,0.000,0.000,21.600,-1792.000,51.340,0.000,0.000,0.000,0.000,-19.220,25.800,-0.090,-77.830,-0.140,24.340,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,104.150,0.000,0.000,128.910,342.650,288.730,0.000,0.000,7.820,0.000,0.000,1.290,5.920,1.090,0.000,-0.010,-9.950,0.000,0.000,-3.210,-5.660,1.200,0.000,0.000,0.020,21.600,-1792.130,51.330,0.000,0.000,0.000,0.000,-19.260,25.800,-0.010,-77.870,-0.010,24.310,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,32.340,0.000,0.000,131.310,342.650,288.730,0.000,0.000,6.660,0.000,0.000,1.230,6.420,1.010,0.000,0.000,-11.680,0.000,0.000,-3.050,-7.050,1.510,0.000,0.000,-0.010,21.600,-1792.070,51.340,0.000,0.000,0.000,0.000,-18.840,25.800,-0.020,-77.830,-0.020,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,347.690,0.000,0.000,132.910,342.650,288.730,0.000,0.000,5.720,0.000,0.000,1.090,6.640,1.000,0.000,0.000,-10.660,0.000,0.000,-2.560,-7.790,1.190,0.000,0.000,-0.010,21.600,-1791.970,51.330,0.000,0.000,0.000,0.000,-19.380,25.820,-0.200,-77.860,0.080,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,275.930,0.000,0.000,135.310,342.650,288.730,0.000,0.000,5.690,0.000,0.000,1.110,6.970,0.780,0.000,0.000,-7.440,0.000,0.000,-2.520,-7.170,0.930,0.000,0.000,0.000,21.600,-1791.940,51.350,0.000,0.000,0.000,0.000,-19.340,25.800,0.080,-77.810,0.080,24.300,100,3,100,0.400,21.000,22.500,21.000,22.500,22.500
0.000,0.000,231.450,0.000,0.000,136.920,342.650,288.730,0.000,0.000,5.710,0.000,0.000,1.140,7.310,0.710,0.000,-0.000,-7.770,0.000,0.000,-2.690,-7.550,1.470,0.000,0.000,-0.000,21.600,-1792.400,51.340,0.000,0.000,0.000,0.000,-19.010,25.800,0.140,-77.810,-0.010,24.360,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,159.350,0.000,0.000,139.320,342.650,288.730,0.000,0.000,5.280,0.000,0.000,1.130,7.400,0.750,0.000,0.000,-5.980,0.000,0.000,-2.220,-7.380,0.920,0.000,0.000,-0.030,21.600,-1792.030,51.300,0.000,0.000,0.000,0.000,-19.260,25.800,0.030,-77.800,0.000,24.300,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,32.740,0.000,0.000,140.910,342.650,288.730,0.000,0.000,4.700,0.000,0.000,1.050,7.500,0.640,0.000,-0.010,-4.060,0.000,0.000,-2.650,-7.740,0.610,0.000,0.000,-0.020,21.600,-1791.690,51.300,0.000,0.000,0.000,0.000,-19.240,25.800,0.090,-77.800,0.030,24.300,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,348.320,0.000,0.000,144.910,342.650,288.730,0.000,0.000,4.910,0.000,0.000,1.030,7.360,0.620,0.000,0.010,-7.600,0.000,0.000,-2.420,-7.400,0.790,0.000,0.000,0.010,21.600,-1792.130,51.300,0.000,0.000,0.000,0.000,-19.440,25.800,-0.020,-77.800,-0.040,24.360,100,3,100,0.600,21.000,22.500,21.000,22.500,22.500
0.000,0.000,276.280,0.000,0.000,147.310,342.650,288.730,0.000,0.000,4.380,0.000,0.000,1.120,7.440,0.630,0.000,0.010,-6.550,0.000,0.000,-2.390,-7.790,0.470,0.000,0.000,-0.000,21.600,-1792.120,51.300,0.000,0.000,0.000,0.000,-19.250,25.800,0.000,-77.800,0.000,24.320,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
0.000,0.000,231.750,0.000,0.000,148.920,342.650,288.730,0.000,0.000,4.460,0.000,0.000,1.070,7.450,0.680,0.000,0.000,-8.950,0.000,0.000,-3.200,-7.330,0.580,0.000,0.000,0.010,21.600,-1792.070,51.300,0.000,0.000,0.000,0.000,-19.220,25.800,-0.030,-77.800,-0.010,24.330,100,3,100,0.300,21.000,22.500,21.000,22.500,22.500
